,transaction_id,transaction_name,transaction_amt,location,is_fraud
41784,txn_41785,mihika,835,tn,0
41785,txn_41786,Aarya palkar,1453,ghk,0
41786,txn_41787,Aarya palkar,2204,chm,0
41787,txn_41788,krish kanal,3521,chm,0
41788,txn_41789,tanay malvankar,2619,chm,0
41789,txn_41790,neira,1386,chm,0
41790,txn_41791,gayatri ghuge,4205,chm,0
41791,txn_41792,lakshya kanjwani,1254,tn,0
41792,txn_41793,mihika,2921,tn,0
41793,txn_41794,Aarya makhija,402,tn,0
41794,txn_41795,mihika,964,tn,0
41795,txn_41796,Anika agrawal,4332,chm,0
41796,txn_41797,gayatri ghuge,253,tn,0
41797,txn_41798,tanay malvankar,2069,tn,0
41798,txn_41799,suchit baravkar,1481,chm,0
41799,txn_41800,tanay malvankar,4550,tn,0
41800,txn_41801,suchit baravkar,502,ghk,0
41801,txn_41802,Anika agrawal,3136,chm,0
41802,txn_41803,Anika agrawal,491,ghk,0
41803,txn_41804,neira,588,chm,0
41804,txn_41805,russell saho,4537,ghk,0
41805,txn_41806,suchit baravkar,4936,tn,0
41806,txn_41807,russell saho,4645,chm,0
41807,txn_41808,devv chand,3943,tn,0
41808,txn_41809,devv chand,1680,chm,0
41809,txn_41810,neira,4112,tn,0
41810,txn_41811,neira,291,chm,0
41811,txn_41812,neira,811,ghk,0
41812,txn_41813,Aarya makhija,1234,tn,0
41813,txn_41814,devv chand,161,ghk,0
41814,txn_41815,Anika agrawal,3328,tn,0
41815,txn_41816,gayatri ghuge,3401,ghk,0
41816,txn_41817,gayatri ghuge,3540,chm,0
41817,txn_41818,devv chand,2275,ghk,0
41818,txn_41819,neira,2773,ghk,0
41819,txn_41820,devv chand,35890,chm,1
41820,txn_41821,Aarya palkar,3935,chm,0
41821,txn_41822,tanay malvankar,1764,ghk,0
41822,txn_41823,Arya Bailur,227,ghk,0
41823,txn_41824,mihika,71,tn,0
41824,txn_41825,mihika,633,tn,0
41825,txn_41826,Aarya palkar,795,chm,0
41826,txn_41827,Arya Bailur,4391,ghk,0
41827,txn_41828,suchit baravkar,4600,ghk,0
41828,txn_41829,mihika,1535,ghk,0
41829,txn_41830,Anika agrawal,371,tn,0
41830,txn_41831,Aarya makhija,4634,chm,0
41831,txn_41832,neira,2231,ghk,0
41832,txn_41833,irisha deshpande,165,chm,0
41833,txn_41834,gayatri ghuge,873,chm,0
41834,txn_41835,Arya Bailur,2993,ghk,0
41835,txn_41836,devv chand,2344,tn,0
41836,txn_41837,krish kanal,4227,ghk,0
41837,txn_41838,suchit baravkar,4418,ghk,0
41838,txn_41839,tanay malvankar,486,tn,0
41839,txn_41840,Aarya palkar,3430,ghk,0
41840,txn_41841,Arya Bailur,1408,ghk,0
41841,txn_41842,tanay malvankar,4614,chm,0
41842,txn_41843,swapnil ambd,3576,tn,0
41843,txn_41844,krish kanal,3306,tn,0
41844,txn_41845,suchit baravkar,3167,chm,0
41845,txn_41846,Anika agrawal,1100,tn,0
41846,txn_41847,suchit baravkar,2099,ghk,0
41847,txn_41848,gayatri ghuge,1629,tn,0
41848,txn_41849,russell saho,4606,ghk,0
41849,txn_41850,Aarya palkar,3150,ghk,0
41850,txn_41851,irisha deshpande,533,chm,0
41851,txn_41852,Aarya makhija,250,ghk,0
41852,txn_41853,tanay malvankar,4444,ghk,0
41853,txn_41854,gayatri ghuge,1351,chm,0
41854,txn_41855,Aarya palkar,4248,ghk,0
41855,txn_41856,Aarya palkar,3900,chm,0
41856,txn_41857,tanay malvankar,154,ghk,0
41857,txn_41858,Anika agrawal,496,tn,0
41858,txn_41859,Aarya makhija,3997,ghk,0
41859,txn_41860,Anika agrawal,4075,ghk,0
41860,txn_41861,neira,2857,chm,0
41861,txn_41862,tanay malvankar,2931,chm,0
41862,txn_41863,mihika,4510,tn,0
41863,txn_41864,tanay malvankar,4670,tn,0
41864,txn_41865,krish kanal,2342,chm,0
41865,txn_41866,irisha deshpande,3006,ghk,0
41866,txn_41867,russell saho,1616,ghk,0
41867,txn_41868,Arya Bailur,2307,ghk,0
41868,txn_41869,devv chand,577,tn,0
41869,txn_41870,Aarya makhija,1865,chm,0
41870,txn_41871,krish kanal,4614,chm,0
41871,txn_41872,Anika agrawal,2800,tn,0
41872,txn_41873,Anika agrawal,3510,ghk,0
41873,txn_41874,krish kanal,714,tn,0
41874,txn_41875,russell saho,4919,chm,0
41875,txn_41876,devv chand,1800,ghk,0
41876,txn_41877,devv chand,4385,chm,0
41877,txn_41878,irisha deshpande,319,tn,0
41878,txn_41879,irisha deshpande,716,ghk,0
41879,txn_41880,shreyas mukadam,608,tn,0
41880,txn_41881,Aarya makhija,1598,chm,0
41881,txn_41882,shreyas mukadam,958,chm,0
41882,txn_41883,irisha deshpande,1238,chm,0
41883,txn_41884,Anika agrawal,3857,chm,0
41884,txn_41885,mihika,1779,ghk,0
41885,txn_41886,tanay malvankar,1521,tn,0
41886,txn_41887,krish kanal,49600,ghk,1
41887,txn_41888,mihika,837,tn,0
41888,txn_41889,lakshya kanjwani,4434,chm,0
41889,txn_41890,krish kanal,944,chm,0
41890,txn_41891,gayatri ghuge,3920,chm,0
41891,txn_41892,mihika,2434,chm,0
41892,txn_41893,neira,3328,ghk,0
41893,txn_41894,irisha deshpande,4790,chm,0
41894,txn_41895,lakshya kanjwani,4262,tn,0
41895,txn_41896,neira,4156,chm,0
41896,txn_41897,devv chand,739,ghk,0
41897,txn_41898,Aarya makhija,2669,tn,0
41898,txn_41899,Arya Bailur,2297,ghk,0
41899,txn_41900,swapnil ambd,2171,tn,0
41900,txn_41901,suchit baravkar,1692,tn,0
41901,txn_41902,russell saho,2728,chm,0
41902,txn_41903,Anika agrawal,3160,ghk,0
41903,txn_41904,devv chand,3667,chm,0
41904,txn_41905,gayatri ghuge,2503,ghk,0
41905,txn_41906,lakshya kanjwani,4012,ghk,0
41906,txn_41907,suchit baravkar,1535,ghk,0
41907,txn_41908,neira,3293,chm,0
41908,txn_41909,krish kanal,4761,tn,0
41909,txn_41910,lakshya kanjwani,560,ghk,0
41910,txn_41911,shreyas mukadam,3384,ghk,0
41911,txn_41912,lakshya kanjwani,2487,tn,0
41912,txn_41913,krish kanal,3793,ghk,0
41913,txn_41914,tanay malvankar,310,chm,0
41914,txn_41915,suchit baravkar,3854,ghk,0
41915,txn_41916,tanay malvankar,4658,tn,0
41916,txn_41917,Arya Bailur,2944,tn,0
41917,txn_41918,swapnil ambd,1913,tn,0
41918,txn_41919,swapnil ambd,3900,tn,0
41919,txn_41920,neira,4272,ghk,0
41920,txn_41921,gayatri ghuge,3165,tn,0
41921,txn_41922,mihika,1259,tn,0
41922,txn_41923,neira,3961,ghk,0
41923,txn_41924,russell saho,1087,chm,0
41924,txn_41925,devv chand,3267,tn,0
41925,txn_41926,gayatri ghuge,1367,chm,0
41926,txn_41927,tanay malvankar,3399,chm,0
41927,txn_41928,Arya Bailur,2352,ghk,0
41928,txn_41929,russell saho,4932,ghk,0
41929,txn_41930,suchit baravkar,4375,ghk,0
41930,txn_41931,devv chand,166,chm,0
41931,txn_41932,mihika,2421,chm,0
41932,txn_41933,lakshya kanjwani,2502,ghk,0
41933,txn_41934,mihika,1146,ghk,0
41934,txn_41935,swapnil ambd,3717,tn,0
41935,txn_41936,Anika agrawal,653,ghk,0
41936,txn_41937,gayatri ghuge,4142,ghk,0
41937,txn_41938,shreyas mukadam,260,ghk,0
41938,txn_41939,Aarya palkar,3188,ghk,0
41939,txn_41940,Arya Bailur,3211,chm,0
41940,txn_41941,neira,2604,tn,0
41941,txn_41942,Aarya makhija,3323,tn,0
41942,txn_41943,shreyas mukadam,4556,ghk,0
41943,txn_41944,gayatri ghuge,1539,tn,0
41944,txn_41945,swapnil ambd,2577,chm,0
41945,txn_41946,mihika,4266,tn,0
41946,txn_41947,Aarya palkar,3896,chm,0
41947,txn_41948,suchit baravkar,2243,tn,0
41948,txn_41949,irisha deshpande,2558,tn,0
41949,txn_41950,Aarya makhija,2737,chm,0
41950,txn_41951,devv chand,2639,ghk,0
41951,txn_41952,gayatri ghuge,767,tn,0
41952,txn_41953,irisha deshpande,3468,chm,0
41953,txn_41954,Aarya makhija,3871,tn,0
41954,txn_41955,swapnil ambd,3102,chm,0
41955,txn_41956,devv chand,282,ghk,0
41956,txn_41957,gayatri ghuge,630,ghk,0
41957,txn_41958,devv chand,2377,tn,0
41958,txn_41959,mihika,1046,chm,0
41959,txn_41960,neira,4843,chm,0
41960,txn_41961,shreyas mukadam,3504,chm,0
41961,txn_41962,neira,4927,tn,0
41962,txn_41963,Anika agrawal,2399,tn,0
41963,txn_41964,Aarya palkar,4691,chm,0
41964,txn_41965,Aarya palkar,4371,ghk,0
41965,txn_41966,mihika,312,chm,0
41966,txn_41967,devv chand,4951,ghk,0
41967,txn_41968,tanay malvankar,3278,tn,0
41968,txn_41969,neira,28,tn,0
41969,txn_41970,shreyas mukadam,31,chm,0
41970,txn_41971,krish kanal,1990,ghk,0
41971,txn_41972,neira,1225,tn,0
41972,txn_41973,suchit baravkar,4215,chm,0
41973,txn_41974,swapnil ambd,1531,chm,0
41974,txn_41975,devv chand,1870,chm,0
41975,txn_41976,gayatri ghuge,3615,ghk,0
41976,txn_41977,shreyas mukadam,4085,tn,0
41977,txn_41978,mihika,3243,chm,0
41978,txn_41979,krish kanal,2773,ghk,0
41979,txn_41980,gayatri ghuge,4968,tn,0
41980,txn_41981,lakshya kanjwani,4164,tn,0
41981,txn_41982,devv chand,685,chm,0
41982,txn_41983,Aarya palkar,135,chm,0
41983,txn_41984,Aarya makhija,246,tn,0
41984,txn_41985,krish kanal,1404,tn,0
41985,txn_41986,Arya Bailur,828,chm,0
41986,txn_41987,tanay malvankar,466,tn,0
41987,txn_41988,swapnil ambd,618,chm,0
41988,txn_41989,mihika,1542,chm,0
41989,txn_41990,mihika,4263,ghk,0
41990,txn_41991,krish kanal,899,ghk,0
41991,txn_41992,gayatri ghuge,4679,tn,0
41992,txn_41993,Aarya palkar,510,ghk,0
41993,txn_41994,russell saho,1415,ghk,0
41994,txn_41995,russell saho,3143,ghk,0
41995,txn_41996,tanay malvankar,1726,tn,0
41996,txn_41997,Arya Bailur,2072,ghk,0
41997,txn_41998,neira,4917,ghk,0
41998,txn_41999,gayatri ghuge,3244,chm,0
41999,txn_42000,Aarya makhija,4920,tn,0
42000,txn_42001,mihika,2165,tn,0
42001,txn_42002,russell saho,1187,tn,0
42002,txn_42003,Aarya makhija,4091,ghk,0
42003,txn_42004,tanay malvankar,4976,tn,0
42004,txn_42005,irisha deshpande,535,ghk,0
42005,txn_42006,Aarya palkar,1492,chm,0
42006,txn_42007,gayatri ghuge,349,chm,0
42007,txn_42008,irisha deshpande,2471,ghk,0
42008,txn_42009,krish kanal,4662,tn,0
42009,txn_42010,irisha deshpande,4689,tn,0
42010,txn_42011,Arya Bailur,1261,ghk,0
42011,txn_42012,mihika,4082,tn,0
42012,txn_42013,Anika agrawal,3279,tn,0
42013,txn_42014,Anika agrawal,3820,tn,0
42014,txn_42015,suchit baravkar,214,ghk,0
42015,txn_42016,krish kanal,3460,tn,0
42016,txn_42017,Aarya palkar,4718,tn,0
42017,txn_42018,swapnil ambd,4244,chm,0
42018,txn_42019,Aarya makhija,8560,ghk,1
42019,txn_42020,swapnil ambd,2787,ghk,0
42020,txn_42021,lakshya kanjwani,1777,ghk,0
42021,txn_42022,swapnil ambd,1708,chm,0
42022,txn_42023,Anika agrawal,3998,tn,0
42023,txn_42024,Aarya palkar,1856,ghk,0
42024,txn_42025,Arya Bailur,419,chm,0
42025,txn_42026,krish kanal,4648,ghk,0
42026,txn_42027,lakshya kanjwani,449,tn,0
42027,txn_42028,Aarya makhija,3219,chm,0
42028,txn_42029,neira,2115,tn,0
42029,txn_42030,Arya Bailur,4284,chm,0
42030,txn_42031,mihika,4064,tn,0
42031,txn_42032,devv chand,1236,chm,0
42032,txn_42033,gayatri ghuge,1483,chm,0
42033,txn_42034,suchit baravkar,4295,ghk,0
42034,txn_42035,shreyas mukadam,4759,chm,0
42035,txn_42036,neira,3139,ghk,0
42036,txn_42037,Aarya palkar,2521,tn,0
42037,txn_42038,swapnil ambd,431,tn,0
42038,txn_42039,shreyas mukadam,1133,chm,0
42039,txn_42040,irisha deshpande,3093,ghk,0
42040,txn_42041,devv chand,1991,chm,0
42041,txn_42042,Aarya palkar,2002,ghk,0
42042,txn_42043,russell saho,4998,tn,0
42043,txn_42044,irisha deshpande,4408,chm,0
42044,txn_42045,Aarya makhija,2891,chm,0
42045,txn_42046,Aarya palkar,1879,tn,0
42046,txn_42047,neira,964,ghk,0
42047,txn_42048,lakshya kanjwani,316,chm,0
42048,txn_42049,mihika,1809,tn,0
42049,txn_42050,neira,4045,chm,0
42050,txn_42051,Anika agrawal,672,ghk,0
42051,txn_42052,Anika agrawal,3350,tn,1
42052,txn_42053,krish kanal,1584,tn,0
42053,txn_42054,devv chand,4225,chm,0
42054,txn_42055,irisha deshpande,4590,tn,0
42055,txn_42056,Aarya makhija,3216,chm,0
42056,txn_42057,Anika agrawal,3145,ghk,0
42057,txn_42058,suchit baravkar,3450,chm,0
42058,txn_42059,devv chand,3351,tn,0
42059,txn_42060,gayatri ghuge,3377,chm,0
42060,txn_42061,Arya Bailur,3829,ghk,0
42061,txn_42062,irisha deshpande,1305,chm,0
42062,txn_42063,devv chand,341,ghk,0
42063,txn_42064,krish kanal,3867,tn,0
42064,txn_42065,Anika agrawal,2757,ghk,0
42065,txn_42066,Anika agrawal,3673,tn,0
42066,txn_42067,Anika agrawal,2023,tn,0
42067,txn_42068,irisha deshpande,4586,chm,0
42068,txn_42069,neira,776,ghk,0
42069,txn_42070,Anika agrawal,4650,chm,0
42070,txn_42071,swapnil ambd,1856,chm,0
42071,txn_42072,irisha deshpande,2518,ghk,0
42072,txn_42073,devv chand,2698,tn,0
42073,txn_42074,lakshya kanjwani,349,ghk,0
42074,txn_42075,Aarya makhija,3838,ghk,0
42075,txn_42076,Aarya palkar,3094,ghk,0
42076,txn_42077,devv chand,4266,chm,0
42077,txn_42078,krish kanal,4691,tn,0
42078,txn_42079,Arya Bailur,3687,tn,0
42079,txn_42080,shreyas mukadam,2651,tn,0
42080,txn_42081,suchit baravkar,876,ghk,0
42081,txn_42082,irisha deshpande,1575,tn,0
42082,txn_42083,devv chand,4886,chm,0
42083,txn_42084,Arya Bailur,331,chm,0
42084,txn_42085,shreyas mukadam,1849,ghk,0
42085,txn_42086,suchit baravkar,785,chm,0
42086,txn_42087,mihika,1746,tn,0
42087,txn_42088,russell saho,4216,tn,0
42088,txn_42089,shreyas mukadam,906,chm,0
42089,txn_42090,lakshya kanjwani,2343,tn,0
42090,txn_42091,krish kanal,4852,tn,0
42091,txn_42092,gayatri ghuge,1376,tn,0
42092,txn_42093,Aarya palkar,4245,ghk,0
42093,txn_42094,Anika agrawal,2552,tn,0
42094,txn_42095,Aarya makhija,3670,chm,0
42095,txn_42096,Aarya makhija,1800,tn,0
42096,txn_42097,mihika,3293,tn,0
42097,txn_42098,swapnil ambd,2927,ghk,0
42098,txn_42099,gayatri ghuge,504,chm,0
42099,txn_42100,lakshya kanjwani,4534,tn,0
42100,txn_42101,Anika agrawal,4854,chm,0
42101,txn_42102,tanay malvankar,3285,tn,0
42102,txn_42103,tanay malvankar,3204,chm,0
42103,txn_42104,neira,4595,chm,0
42104,txn_42105,devv chand,294,ghk,0
42105,txn_42106,suchit baravkar,2881,tn,0
42106,txn_42107,suchit baravkar,1185,tn,0
42107,txn_42108,devv chand,3288,tn,0
42108,txn_42109,Anika agrawal,1696,tn,0
42109,txn_42110,mihika,1769,ghk,0
42110,txn_42111,Aarya palkar,1045,tn,0
42111,txn_42112,devv chand,1863,tn,0
42112,txn_42113,Anika agrawal,543,ghk,0
42113,txn_42114,shreyas mukadam,4234,tn,0
42114,txn_42115,russell saho,4472,ghk,0
42115,txn_42116,tanay malvankar,1347,ghk,0
42116,txn_42117,Aarya makhija,700,ghk,0
42117,txn_42118,tanay malvankar,4399,ghk,0
42118,txn_42119,neira,4758,ghk,0
42119,txn_42120,Aarya palkar,364,tn,0
42120,txn_42121,Arya Bailur,2901,ghk,0
42121,txn_42122,russell saho,2535,tn,0
42122,txn_42123,Aarya makhija,3894,tn,0
42123,txn_42124,gayatri ghuge,4620,tn,0
42124,txn_42125,lakshya kanjwani,4687,tn,0
42125,txn_42126,krish kanal,4252,chm,0
42126,txn_42127,shreyas mukadam,3623,chm,0
42127,txn_42128,Arya Bailur,1047,ghk,0
42128,txn_42129,Aarya palkar,761,tn,0
42129,txn_42130,tanay malvankar,4646,tn,0
42130,txn_42131,irisha deshpande,784,tn,0
42131,txn_42132,tanay malvankar,4087,tn,0
42132,txn_42133,suchit baravkar,3373,chm,0
42133,txn_42134,Anika agrawal,1433,ghk,0
42134,txn_42135,neira,4247,chm,0
42135,txn_42136,gayatri ghuge,3924,chm,0
42136,txn_42137,mihika,321,ghk,0
42137,txn_42138,Aarya palkar,2161,chm,0
42138,txn_42139,irisha deshpande,2545,ghk,0
42139,txn_42140,Aarya palkar,1881,ghk,0
42140,txn_42141,krish kanal,3868,tn,0
42141,txn_42142,Aarya makhija,2324,tn,0
42142,txn_42143,Arya Bailur,2706,chm,0
42143,txn_42144,tanay malvankar,2670,tn,0
42144,txn_42145,suchit baravkar,145,tn,0
42145,txn_42146,swapnil ambd,4796,ghk,0
42146,txn_42147,neira,2690,tn,0
42147,txn_42148,devv chand,3958,chm,0
42148,txn_42149,Aarya makhija,1236,ghk,0
42149,txn_42150,devv chand,648,tn,0
42150,txn_42151,suchit baravkar,3618,chm,0
42151,txn_42152,devv chand,4457,tn,0
42152,txn_42153,gayatri ghuge,4849,tn,0
42153,txn_42154,russell saho,946,tn,0
42154,txn_42155,russell saho,1395,tn,0
42155,txn_42156,shreyas mukadam,2469,chm,0
42156,txn_42157,lakshya kanjwani,366,tn,0
42157,txn_42158,lakshya kanjwani,3425,ghk,0
42158,txn_42159,Aarya palkar,3277,chm,0
42159,txn_42160,Anika agrawal,2507,ghk,0
42160,txn_42161,krish kanal,862,ghk,0
42161,txn_42162,Anika agrawal,269,tn,0
42162,txn_42163,lakshya kanjwani,1680,tn,0
42163,txn_42164,Arya Bailur,1706,ghk,0
42164,txn_42165,krish kanal,3688,chm,0
42165,txn_42166,neira,3774,tn,0
42166,txn_42167,lakshya kanjwani,2951,tn,0
42167,txn_42168,shreyas mukadam,2976,tn,0
42168,txn_42169,russell saho,797,chm,0
42169,txn_42170,suchit baravkar,564,ghk,0
42170,txn_42171,shreyas mukadam,648,chm,0
42171,txn_42172,tanay malvankar,4476,ghk,0
42172,txn_42173,lakshya kanjwani,3456,ghk,0
42173,txn_42174,devv chand,3777,chm,0
42174,txn_42175,Aarya makhija,4710,tn,0
42175,txn_42176,suchit baravkar,4215,chm,0
42176,txn_42177,suchit baravkar,2238,ghk,0
42177,txn_42178,Aarya palkar,1664,chm,0
42178,txn_42179,Arya Bailur,334,ghk,0
42179,txn_42180,Aarya palkar,3012,ghk,0
42180,txn_42181,irisha deshpande,2632,chm,0
42181,txn_42182,lakshya kanjwani,3327,chm,0
42182,txn_42183,Aarya palkar,4838,tn,0
42183,txn_42184,Arya Bailur,4555,chm,0
42184,txn_42185,lakshya kanjwani,1157,chm,0
42185,txn_42186,krish kanal,2295,tn,0
42186,txn_42187,lakshya kanjwani,1532,chm,0
42187,txn_42188,gayatri ghuge,2382,tn,0
42188,txn_42189,Arya Bailur,1851,ghk,0
42189,txn_42190,gayatri ghuge,3770,chm,0
42190,txn_42191,Aarya palkar,3543,tn,0
42191,txn_42192,swapnil ambd,216,tn,0
42192,txn_42193,swapnil ambd,508,ghk,0
42193,txn_42194,swapnil ambd,3023,tn,0
42194,txn_42195,neira,4946,tn,0
42195,txn_42196,Arya Bailur,547,chm,0
42196,txn_42197,suchit baravkar,3303,ghk,0
42197,txn_42198,Arya Bailur,2137,tn,0
42198,txn_42199,Arya Bailur,344,tn,0
42199,txn_42200,Arya Bailur,1591,ghk,0
42200,txn_42201,krish kanal,2321,chm,0
42201,txn_42202,mihika,2937,chm,0
42202,txn_42203,Arya Bailur,332,chm,0
42203,txn_42204,Anika agrawal,384,ghk,0
42204,txn_42205,tanay malvankar,1521,chm,0
42205,txn_42206,Aarya palkar,3761,ghk,0
42206,txn_42207,Aarya palkar,3031,tn,0
42207,txn_42208,gayatri ghuge,613,chm,0
42208,txn_42209,irisha deshpande,29,ghk,0
42209,txn_42210,neira,3628,chm,0
42210,txn_42211,tanay malvankar,4956,ghk,0
42211,txn_42212,suchit baravkar,2139,ghk,0
42212,txn_42213,gayatri ghuge,969,ghk,0
42213,txn_42214,swapnil ambd,27,tn,0
42214,txn_42215,Aarya palkar,3500,chm,0
42215,txn_42216,krish kanal,2886,chm,0
42216,txn_42217,suchit baravkar,821,ghk,0
42217,txn_42218,tanay malvankar,399,ghk,0
42218,txn_42219,shreyas mukadam,1138,tn,0
42219,txn_42220,devv chand,273,chm,0
42220,txn_42221,swapnil ambd,4435,chm,0
42221,txn_42222,lakshya kanjwani,53,ghk,0
42222,txn_42223,russell saho,315,chm,0
42223,txn_42224,swapnil ambd,1976,ghk,0
42224,txn_42225,Aarya palkar,561,chm,0
42225,txn_42226,krish kanal,1696,chm,0
42226,txn_42227,Arya Bailur,2153,chm,0
42227,txn_42228,Aarya palkar,4833,ghk,0
42228,txn_42229,Aarya makhija,3196,chm,0
42229,txn_42230,Arya Bailur,4455,chm,0
42230,txn_42231,shreyas mukadam,3076,ghk,0
42231,txn_42232,Aarya palkar,1343,ghk,0
42232,txn_42233,swapnil ambd,743,chm,0
42233,txn_42234,tanay malvankar,3256,ghk,0
42234,txn_42235,Anika agrawal,1079,chm,0
42235,txn_42236,krish kanal,3751,tn,0
42236,txn_42237,lakshya kanjwani,399,tn,0
42237,txn_42238,swapnil ambd,1743,ghk,0
42238,txn_42239,neira,1801,ghk,0
42239,txn_42240,Aarya palkar,1843,ghk,0
42240,txn_42241,mihika,172,chm,0
42241,txn_42242,devv chand,2702,ghk,0
42242,txn_42243,krish kanal,2789,tn,0
42243,txn_42244,irisha deshpande,20,ghk,0
42244,txn_42245,neira,277,ghk,0
42245,txn_42246,Aarya palkar,2855,chm,0
42246,txn_42247,Aarya makhija,4500,ghk,0
42247,txn_42248,krish kanal,95,chm,0
42248,txn_42249,russell saho,1249,tn,0
42249,txn_42250,Anika agrawal,2010,tn,0
42250,txn_42251,lakshya kanjwani,592,ghk,0
42251,txn_42252,neira,2636,chm,0
42252,txn_42253,gayatri ghuge,2158,chm,0
42253,txn_42254,suchit baravkar,1127,chm,0
42254,txn_42255,Aarya makhija,3851,ghk,0
42255,txn_42256,suchit baravkar,1134,tn,0
42256,txn_42257,lakshya kanjwani,3810,ghk,0
42257,txn_42258,gayatri ghuge,3787,ghk,0
42258,txn_42259,Anika agrawal,347,chm,0
42259,txn_42260,neira,135,ghk,0
42260,txn_42261,mihika,809,tn,0
42261,txn_42262,mihika,2196,ghk,0
42262,txn_42263,swapnil ambd,2080,ghk,0
42263,txn_42264,neira,2730,tn,0
42264,txn_42265,krish kanal,1360,chm,0
42265,txn_42266,Aarya makhija,812,chm,0
42266,txn_42267,Aarya palkar,4834,tn,0
42267,txn_42268,irisha deshpande,1461,ghk,0
42268,txn_42269,irisha deshpande,1289,ghk,0
42269,txn_42270,shreyas mukadam,1148,ghk,0
42270,txn_42271,devv chand,2676,tn,0
42271,txn_42272,Arya Bailur,2815,ghk,0
42272,txn_42273,Anika agrawal,4029,chm,0
42273,txn_42274,shreyas mukadam,4931,tn,0
42274,txn_42275,tanay malvankar,1973,tn,0
42275,txn_42276,shreyas mukadam,1341,tn,0
42276,txn_42277,krish kanal,1610,ghk,0
42277,txn_42278,swapnil ambd,4225,ghk,0
42278,txn_42279,gayatri ghuge,3677,tn,0
42279,txn_42280,neira,3910,ghk,0
42280,txn_42281,suchit baravkar,1698,tn,0
42281,txn_42282,mihika,2539,chm,0
42282,txn_42283,Arya Bailur,1561,chm,0
42283,txn_42284,irisha deshpande,307,ghk,0
42284,txn_42285,krish kanal,255,tn,0
42285,txn_42286,russell saho,20110,tn,1
42286,txn_42287,Anika agrawal,1073,ghk,0
42287,txn_42288,krish kanal,2678,ghk,0
42288,txn_42289,Arya Bailur,1093,tn,0
42289,txn_42290,Anika agrawal,4449,chm,0
42290,txn_42291,mihika,1897,chm,0
42291,txn_42292,neira,1887,chm,0
42292,txn_42293,russell saho,3656,ghk,0
42293,txn_42294,mihika,1805,chm,0
42294,txn_42295,devv chand,4150,chm,0
42295,txn_42296,devv chand,2018,ghk,0
42296,txn_42297,Aarya makhija,1421,tn,0
42297,txn_42298,irisha deshpande,1510,ghk,0
42298,txn_42299,irisha deshpande,2527,tn,0
42299,txn_42300,swapnil ambd,4968,chm,0
42300,txn_42301,Aarya palkar,2349,chm,0
42301,txn_42302,lakshya kanjwani,1279,ghk,0
42302,txn_42303,irisha deshpande,938,tn,0
42303,txn_42304,krish kanal,1719,ghk,0
42304,txn_42305,Aarya makhija,4277,chm,0
42305,txn_42306,Aarya palkar,2770,chm,0
42306,txn_42307,shreyas mukadam,1626,chm,0
42307,txn_42308,neira,3464,tn,0
42308,txn_42309,suchit baravkar,2686,tn,0
42309,txn_42310,swapnil ambd,312,tn,0
42310,txn_42311,irisha deshpande,2144,tn,0
42311,txn_42312,Aarya makhija,625,ghk,0
42312,txn_42313,mihika,679,ghk,0
42313,txn_42314,neira,38,ghk,0
42314,txn_42315,Arya Bailur,2320,ghk,0
42315,txn_42316,gayatri ghuge,3913,ghk,0
42316,txn_42317,gayatri ghuge,3639,tn,0
42317,txn_42318,russell saho,4113,ghk,0
42318,txn_42319,neira,1922,tn,0
42319,txn_42320,Arya Bailur,4550,tn,0
42320,txn_42321,suchit baravkar,1793,chm,0
42321,txn_42322,mihika,3089,ghk,0
42322,txn_42323,mihika,2860,tn,0
42323,txn_42324,swapnil ambd,2946,chm,0
42324,txn_42325,shreyas mukadam,3089,chm,0
42325,txn_42326,shreyas mukadam,3966,ghk,0
42326,txn_42327,russell saho,1282,chm,0
42327,txn_42328,russell saho,2125,tn,0
42328,txn_42329,tanay malvankar,4456,tn,0
42329,txn_42330,tanay malvankar,4853,chm,0
42330,txn_42331,Anika agrawal,4630,tn,0
42331,txn_42332,swapnil ambd,4757,ghk,0
42332,txn_42333,krish kanal,2247,tn,0
42333,txn_42334,gayatri ghuge,1276,chm,0
42334,txn_42335,tanay malvankar,3223,tn,0
42335,txn_42336,irisha deshpande,102,tn,0
42336,txn_42337,Arya Bailur,4607,ghk,0
42337,txn_42338,Anika agrawal,1259,ghk,0
42338,txn_42339,tanay malvankar,3078,ghk,0
42339,txn_42340,Aarya palkar,1455,chm,0
42340,txn_42341,russell saho,2666,tn,0
42341,txn_42342,neira,305,ghk,0
42342,txn_42343,suchit baravkar,420,chm,0
42343,txn_42344,Arya Bailur,3881,chm,0
42344,txn_42345,shreyas mukadam,1585,ghk,0
42345,txn_42346,russell saho,31,chm,0
42346,txn_42347,swapnil ambd,2991,tn,0
42347,txn_42348,gayatri ghuge,4108,chm,0
42348,txn_42349,suchit baravkar,4235,chm,0
42349,txn_42350,gayatri ghuge,1628,tn,0
42350,txn_42351,irisha deshpande,2230,tn,0
42351,txn_42352,gayatri ghuge,3899,chm,0
42352,txn_42353,lakshya kanjwani,1975,chm,0
42353,txn_42354,shreyas mukadam,65,chm,0
42354,txn_42355,Aarya makhija,3795,chm,0
42355,txn_42356,irisha deshpande,266,chm,0
42356,txn_42357,shreyas mukadam,2267,ghk,0
42357,txn_42358,irisha deshpande,3537,ghk,0
42358,txn_42359,tanay malvankar,526,tn,0
42359,txn_42360,tanay malvankar,3624,tn,0
